comunidad,num.entrevista,nombre.recurso,tipo.terreno,terreno.tamano.m2.,riego,manejo.producto,manejo.herramienta,manejo.estructura
Coyomeapan,19,haba,parcela,20000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,19,huitlacoche,parcela,20000,temporal,NA,manual,NA
Coyomeapan,19,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,19,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,20,manzana,parcela,0,temporal,cal,manual,NA
Coyomeapan,20,aguacate,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,durazno,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,ciruela,parcela,0,temporal,cal,manual,NA
Coyomeapan,20,chayote,huerto,,temporal,NA,manual,NA
Coyomeapan,20,pera,huerto,,temporal,NA,manual,NA
Coyomeapan,20,granada,huerto,,temporal,NA,manual,NA
Coyomeapan,20,membrillo,huerto,,temporal,NA,manual,NA
Coyomeapan,20,capulin,huerto,,temporal,NA,manual,NA
Coyomeapan,20,rosa,huerto,,temporal,NA,manual,NA
Coyomeapan,20,alcatraz,huerto,,temporal,NA,manual,NA
Coyomeapan,20,tomillo,huerto,,temporal,NA,manual,NA
Coyomeapan,20,yerbabuena,huerto,,temporal,NA,manual,NA
Coyomeapan,20,cilantro,huerto,,temporal,NA,manual,NA
Coyomeapan,20,epazote,huerto,,temporal,NA,manual,NA
Coyomeapan,20,ruda,huerto,,temporal,NA,manual,NA
Coyomeapan,20,manzanilla,huerto,,temporal,NA,manual,NA
Coyomeapan,20,sabila,huerto,,temporal,NA,manual,NA
Coyomeapan,20,hierbamaestra,huerto,,temporal,NA,manual,NA
Coyomeapan,20,manrubio,huerto,,temporal,NA,manual,NA
Coyomeapan,20,tomakilitl,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,kolesh,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,bahkilitl,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,tzopelikilitl,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,cola_de_caballo,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,maiz,parcela,0,temporal,abono_animal,manual,descanso_tierra
Coyomeapan,20,frijol,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,20,calabaza,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,20,chilacayota,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,20,haba,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,20,chicharo,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,20,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,20,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,20,xokokilitl,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,maracuya,huerto,,temporal,NA,manual,NA
Coyomeapan,20,nopal,parcela,0,temporal,NA,manual,NA
Coyomeapan,20,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,20,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,20,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,21,manzana,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,durazno,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,ciruela,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,pera,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,nuez,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,kolesh,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,bahkilitl,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,yerbabuena,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,sabila,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,epazote,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,cilantro,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,alcatraz,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,rosa,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,aguacate,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,limon,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,maiz,parcela,144,temporal+manguera,abono_animal,manual,descanso_tierra
Coyomeapan,21,frijol,parcela,144,temporal+manguera,abono_animal,manual,descanso_tierra
Coyomeapan,21,haba,parcela,144,temporal+manguera,abono_animal,manual,descanso_tierra
Coyomeapan,21,chicharo,parcela,144,temporal+manguera,abono_animal,manual,descanso_tierra
Coyomeapan,21,ocote,parcela,144,temporal,NA,manual,NA
Coyomeapan,21,huitlacoche,huerto,144,temporal+manguera,NA,manual,NA
Coyomeapan,21,capulin,huerto,144,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,papa,parcela,144,temporal+manguera,abono_animal,manual,descanso_tierra
Coyomeapan,21,laurel,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,21,mora,huerto,900,temporal+manguera,abono_animal,manual,NA
Coyomeapan,22,manrubio,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,hierbamaestra,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,epazote,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,rosa,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,manzana,huerto,216,temporal,cal,manual,NA
Coyomeapan,22,platano,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,durazno,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,ciruela,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,aguacate,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,tomakilitl,huerto,216,temporal,NA,manual,NA
Coyomeapan,22,maiz,parcela,432,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,22,frijol,parcela,432,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,22,chilacayota,parcela,432,temporal,NA,manual,descanso_tierra
Coyomeapan,22,haba,parcela,432,temporal,NA,manual,descanso_tierra
Coyomeapan,22,chicharo,parcela,432,temporal,NA,manual,descanso_tierra
Coyomeapan,22,chile_canario,parcela,432,temporal,NA,manual,descanso_tierra
Coyomeapan,22,alaktzin,parcela,432,temporal,NA,manual,NA
Coyomeapan,22,huitlacoche,parcela,432,temporal,NA,manual,NA
Coyomeapan,22,ixote,parcela,432,temporal,NA,manual,NA
Coyomeapan,22,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,23,manzana,huerto,16,temporal,cal,manual,NA
Coyomeapan,23,durazno,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,aguacate,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,ciruela,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,capulin,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,pera,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,calabaza,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,chayote,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,nuez,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,bahkilitl,parcela,3000,temporal,NA,manual,NA
Coyomeapan,23,kolesh,parcela,3000,temporal,NA,manual,NA
Coyomeapan,23,ruda,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,yerbabuena,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,manrubio,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,azomiate,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,nopal,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,sabila,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,geraneo,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,lirio,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,rosa,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,dalia,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,alcatraz,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,chile_canario,huerto,16,temporal,NA,manual,NA
Coyomeapan,23,maiz,parcela,3000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,23,frijol,parcela,3000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,23,haba,parcela,3000,temporal,NA,manual,descanso_tierra
Coyomeapan,23,chicharo,parcela,3000,temporal,NA,manual,descanso_tierra
Coyomeapan,23,ixote,parcela,3000,temporal,NA,manual,NA
Coyomeapan,23,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,23,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,24,ciruela,parcela,0,temporal,NA,manual,NA
Coyomeapan,24,manzana,parcela,0,temporal,NA,manual,NA
Coyomeapan,24,durazno,parcela,0,temporal,NA,manual,NA
Coyomeapan,24,aguacate,parcela,0,temporal,NA,manual,NA
Coyomeapan,24,chile_canario,parcela,0,temporal,plaguicida,manual,NA
Coyomeapan,24,chile_canario,parcela,0,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,24,buganvilia,huerto,0,temporal,NA,manual,NA
Coyomeapan,24,capulin,parcela,0,temporal,NA,manual,NA
Coyomeapan,24,yerbabuena,huerto,0,temporal,NA,manual,NA
Coyomeapan,24,sabila,huerto,0,temporal,NA,manual,NA
Coyomeapan,24,rosa,huerto,0,temporal,NA,manual,NA
Coyomeapan,24,limon,huerto,0,temporal,NA,manual,NA
Coyomeapan,24,maiz,parcela,0,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,24,bahkilitl,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,24,kolesh,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,24,cilantro,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,24,frijol,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,24,chicharo,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,24,haba,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,24,chilacayota,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,24,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,24,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,25,durazno,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,manzana,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,aguacate,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,ciruela,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,pera,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,capulin,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,sabila,huerto,100,temporal,NA,manual,NA
Coyomeapan,25,hierbasanta,huerto,100,temporal,NA,manual,NA
Coyomeapan,25,yerbabuena,huerto,100,temporal,NA,manual,NA
Coyomeapan,25,cilantro,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,epazote,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,rosa,huerto,100,temporal,NA,manual,NA
Coyomeapan,25,lirio,huerto,100,temporal,NA,manual,NA
Coyomeapan,25,bahkilitl,parcela,300,temporal,NA,manual,NA
Coyomeapan,25,chile_canario,parcela,300,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,25,maiz,parcela,300,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,25,frijol,parcela,300,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,25,chilacayota,parcela,300,temporal,NA,manual,descanso_tierra
Coyomeapan,25,haba,parcela,300,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,25,chicharo,parcela,300,temporal,NA,manual,descanso_tierra
Coyomeapan,25,kolesh,parcela,300,temporal,NA,manual,descanso_tierra
Coyomeapan,25,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,26,manzana,parcela,30000,temporal,plaguicida,manual,NA
Coyomeapan,26,manzana,huerto,20000,temporal,plaguicida,manual,NA
Coyomeapan,26,manzana,huerto,20000,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,26,ciruela,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,durazno,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,pera,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,aguacate,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,capulin,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,chayote,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,nuez,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,nopal,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,frijol,parcela,30000,temporal,cal,manual,descanso_tierra
Coyomeapan,26,haba,parcela,30000,temporal,NA,manual,descanso_tierra
Coyomeapan,26,chicharo,parcela,30000,temporal,NA,manual,descanso_tierra
Coyomeapan,26,calabaza,parcela,30000,temporal,NA,manual,descanso_tierra
Coyomeapan,26,chilacayota,parcela,30000,temporal,NA,manual,descanso_tierra
Coyomeapan,26,maiz,parcela,30000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,26,yerbabuena,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,sabila,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,ruda,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,rosa,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,alcatraz,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,cientouno,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,romero,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,epazote,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,cilantro,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,chile_canario,parcela,30000,temporal,NA,manual,NA
Coyomeapan,26,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,26,huitlacoche,parcela,30000,temporal,NA,manual,NA
Coyomeapan,26,kolesh,parcela,30000,temporal,NA,manual,NA
Coyomeapan,26,bahkilitl,parcela,30000,temporal,NA,manual,NA
Coyomeapan,26,tomakilitl,parcela,30000,temporal,NA,manual,NA
Coyomeapan,26,laurel,huerto,20000,temporal,NA,manual,NA
Coyomeapan,26,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,26,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,27,durazno,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,manzana,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,chile_canario,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,chayote,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,nopal,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,sabila,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,yerbabuena,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,ruda,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,hinojo,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,manzanilla,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,chilacayota,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,haba,parcela,10000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,27,frijol,parcela,10000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,27,chicharo,parcela,10000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,27,ciruela,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,rosa,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,campechana,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,cientouno,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,kolesh,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,bahkilitl,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,27,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,27,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,27,huitlacoche,parcela,10000,temporal,NA,manual,NA
Coyomeapan,27,chile_canario,parcela,10000,temporal+manguera,plaguicida,manual,descanso_tierra
Coyomeapan,27,chile_canario,parcela,10000,temporal+manguera,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,27,ocote,parcela,10000,temporal,NA,manual,NA
Coyomeapan,27,ixote,huerto,4,temporal+manguera,NA,manual,NA
Coyomeapan,27,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,28,durazno,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,capulin,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,manzana,huerto,100,temporal,cal,manual,NA
Coyomeapan,28,ciruela,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,aguacate,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,ruda,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,sabila,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,yerbabuena,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,ixote,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,tomakilitl,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,bahkilitl,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,rabanokilitl,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,alcatraz,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,rosa,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,maiz,parcela,200,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,28,chicharo,parcela,200,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,28,haba,parcela,200,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,28,chilacayota,parcela,200,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,28,frijol,parcela,200,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,28,xochikilitl,parcela,200,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,28,cilantro,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,epazote,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,alaktzin,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,28,ixonanacatl,parcela,200,temporal,NA,manual,NA
Coyomeapan,28,hierbasanta,huerto,100,temporal,NA,manual,NA
Coyomeapan,28,tonagas,monte,NA,NA,NA,manual,NA
Coyomeapan,28,encino,monte,NA,NA,NA,manual,NA
Coyomeapan,28,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,28,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,28,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,28,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,29,durazno,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,manzana,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,geraneo,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,rosa,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,ruda,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,yerbabuena,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,sabila,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,ciruela,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,pino,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,aguacate,huerto,0,temporal,NA,manual,NA
Coyomeapan,29,bahkilitl,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,kolesh,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,tomakilitl,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,xochikilitl,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,maiz,parcela,0,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,29,chicharo,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,29,haba,parcela,0,temporal,cal,manual,descanso_tierra
Coyomeapan,29,chilacayota,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,calabaza,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,29,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,29,chile_canario,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,chayote,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,encino,monte,NA,NA,NA,manual,NA
Coyomeapan,29,alcatraz,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,ixote,parcela,0,temporal,NA,manual,NA
Coyomeapan,29,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,29,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,29,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,29,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,29,oregano,monte,NA,NA,NA,manual,NA
Coyomeapan,29,oregano,monte,NA,NA,NA,manual,NA
Coyomeapan,30,durazno,huerto,100,temporal,plaguicida,manual,NA
Coyomeapan,30,ciruela,huerto,100,temporal,plaguicida,manual,NA
Coyomeapan,30,manzana,huerto,100,temporal,plaguicida,manual,NA
Coyomeapan,30,capulin,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,limon,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,guaje,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,ruda,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,sabila,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,yerbabuena,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,hierbamaestra,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,cientouno,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,rosa,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,santamaria,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,alcatraz,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,maiz,parcela,100,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,30,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,30,xochitekonzi,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,san_andres,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,platano,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,cilantro,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,ixote,huerto,100,temporal,NA,manual,NA
Coyomeapan,30,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,30,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,30,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,30,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,31,orquidea,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,zacate_limon,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,aretillo,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,rosa,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,geraneo,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,ruda,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,yerbabuena,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,epazote,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,santamaria,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,hortensia,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,bahkilitl,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,chayote,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,calabaza,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,chilacayota,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,aguacate,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,ciruela,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,manzana,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,durazno,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,nuez,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,maiz,huerto,240,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,31,frijol,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,haba,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,chicharo,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,nopal,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,tomakilitl,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,dalia,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,alcatraz,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,chile_canario,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,ixote,huerto,240,temporal,NA,manual,NA
Coyomeapan,31,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,32,durazno,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,ciruela,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,manzana,huerto,16,temporal,cal,manual,NA
Coyomeapan,32,chayote,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,aguacate,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,membrillo,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,ixote,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,capulin,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,pera,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,limon,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,pino,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,encino,monte,NA,NA,NA,manual,NA
Coyomeapan,32,elite,monte,NA,NA,NA,manual,NA
Coyomeapan,32,tepebeshotl,monte,NA,NA,NA,manual,NA
Coyomeapan,32,tepebeshotl,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,manzanilla,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,hierbamaestra,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,manrubio,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,ruda,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,sabila,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,yerbabuena,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,cilantro,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,cilantro,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,azucena,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,alcatraz,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,abebetcho,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,bahkilitl,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,kolesh,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,tomakilitl,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,maiz,parcela,225,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,32,frijol,parcela,225,temporal,NA,manual,descanso_tierra
Coyomeapan,32,chilacayota,parcela,225,temporal,NA,manual,descanso_tierra
Coyomeapan,32,chicharo,parcela,225,temporal,NA,manual,descanso_tierra
Coyomeapan,32,haba,parcela,225,temporal,NA,manual,descanso_tierra
Coyomeapan,32,chile_canario,parcela,225,temporal,abono_quimico,manual,descanso_tierra
Coyomeapan,32,epazote,parcela,225,temporal,NA,manual,descanso_tierra
Coyomeapan,32,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,32,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,32,huitlacoche,parcela,225,temporal,NA,manual,NA
Coyomeapan,32,maracuya,huerto,16,temporal,NA,manual,NA
Coyomeapan,32,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,32,mora,monte,NA,NA,NA,manual,NA
